track_id,track_name,artist_name,location,listeners,genre,Country,Capital,Latitude,Longitude,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,Chroma12,Spectral Contrast1,Spectral Contrast2,Spectral Contrast3,Spectral Contrast4,Spectral Contrast5,Spectral Contrast6,Spectral Contrast7,Tonnetz1,Tonnetz2,Tonnetz3,Tonnetz4,Tonnetz5,Tonnetz6
329,Roll Away Your Stone,Mumford & Sons,United Kingdom,2436569,Other,United Kingdom,London,51.5,-0.12,-85.65081024,92.32162475585938,5.298031330108643,21.290189743041992,7.838465690612793,3.7456791400909424,-2.128886461,6.926674842834473,-3.9360497,1.1178532838821411,-2.498017311,0.96311753988266,-3.732262611,0.6845431327819824,-4.613652229,-2.433950186,-3.58485198,0.4476567506790161,-4.322237968,-1.699037075,0.3504443764686584,0.3869111239910126,0.3879812359809875,0.4052656590938568,0.3951594531536102,0.3585321009159088,0.3868690729141235,0.3498528897762298,0.4355425536632538,0.4587263166904449,0.4576632976531982,0.4609772562980652,17.971456169550343,15.1782311335036,17.115643095951043,16.319558770780585,17.028708708431118,16.35721398817731,46.288100718213975,0.0267450537089793,-0.058386709,-0.005031553,-0.006981516,-0.005334837,0.004320274
330,Bukowski,Modest Mouse,United States,3026781,Other,United States,Washington D.C.,38.88,-77.0,-42.55554199,78.17823791503906,-0.337960839,20.836441040039062,2.6134610176086426,2.2396552562713623,-2.345288992,4.143331527709961,-3.050617695,6.035548686981201,-1.806611538,0.3471064269542694,-1.648352623,-2.72503686,-2.947057486,0.738231897,-5.82724905,2.5513229370117188,-2.609472752,-0.409737647,0.3148898482322693,0.2948581874370575,0.4543172121047973,0.4058181345462799,0.5209853053092957,0.3628100454807281,0.408688873052597,0.4269702434539795,0.31766077876091,0.3247440159320831,0.2883243262767792,0.4128554761409759,19.30023025324529,14.273389424523604,18.168946128571005,18.96402363913118,18.89761471316722,18.488347623310386,46.50638612611746,0.077312294,-0.006514558,0.048699112,0.0147501088741041,0.004063685,-0.008656559
331,Big Black Car,Gregory Alan Isakov,United States,921971,Other,United States,Washington D.C.,38.88,-77.0,-102.8981476,95.92421722,-12.80114365,37.110347747802734,-9.798690796,10.661511421203612,-7.052817822,7.719156742095947,-8.776147842,4.9159088134765625,-10.41991425,0.367618591,-6.656736851,-5.816018581,-12.29257774,-6.383069992,-6.646966934,-6.349636555,-5.83206749,-2.485505581,0.276848167,0.3492773473262787,0.3465842008590698,0.2441504150629043,0.3750742673873901,0.3516023755073547,0.5481802225112915,0.2982993721961975,0.2226414680480957,0.2675019800662994,0.298036665,0.4634584784507751,21.69387133592414,16.33747427,19.571490035802704,19.100979558054306,19.14344514502912,19.73127396665457,52.63795374469009,0.086709081,-0.079179237,0.040521808,-0.047390524,-0.008181325,0.008120073
332,Babel,Mumford & Sons,United Kingdom,2436569,Other,United Kingdom,London,51.5,-0.12,-47.61862946,61.39509963989258,-32.13495636,32.20026779174805,1.2074298858642578,11.409027099609377,-3.201348543,7.847647190093994,-3.731898785,1.8543720245361328,-7.463749886,4.621886253356934,-7.643404007,3.2717533111572266,-5.82381916,3.739835023880005,-4.603793621,-2.034392357,-5.037843227,4.254947662353516,0.4018275141716003,0.5168740749359131,0.3699750602245331,0.3336943089962005,0.4030623733997345,0.3413670659065246,0.4744767546653747,0.3614833950996399,0.410951704,0.4144887924194336,0.3115088641643524,0.4529807269573211,19.398844596184052,14.99585888,18.099471504807177,18.369258738763552,19.39872385715944,18.601472827198304,51.24232967313866,0.032469515,-0.019695672,-0.013190578,-0.006527313,0.001072341,0.004153625
333,Whispers in the Dark,Mumford & Sons,United Kingdom,2436569,Other,United Kingdom,London,51.5,-0.12,-102.3778076,97.87351227,14.516578674316406,31.36427116394043,8.379707336425781,18.208696365356445,-3.895674944,9.072376251220703,1.526347041130066,-0.028078688,-4.26056385,0.8763917088508606,-2.086118221,-0.973278165,-8.377178192,-3.670326471,-7.432065964,-2.604343176,-8.105808258,-2.45266819,0.5373578071594238,0.3291880488395691,0.2174170017242431,0.1824611574411392,0.2682705819606781,0.3996091783046722,0.3183387219905853,0.3174704015254974,0.2927137017250061,0.3819464743137359,0.3448199927806854,0.3428389132022857,20.922272821246494,17.09817948,19.40178210603865,19.21031379952169,19.66022617028948,17.591232762598167,48.78640858371898,0.001502342,0.128656587676257,-0.077731813,0.064422711,-0.005630472,0.035502283
334,Ghosts That We Knew,Mumford & Sons,United Kingdom,2436569,Other,United Kingdom,London,51.5,-0.12,-49.8374939,68.69517517089844,-10.48070335,28.6972770690918,15.91584587097168,5.284446239471436,7.274536609649658,7.881744861602783,0.2114000767469406,6.740600586,-6.354625225,3.285191535949707,-8.401036263,-4.382495403,-8.785121918,-3.863684416,-7.465842247,-2.952289343,-5.372686386,-0.921567619,0.3095346093177795,0.3141182363033294,0.4143892526626587,0.4290209412574768,0.5601145625114441,0.5390167832374573,0.5033124089241028,0.4237823188304901,0.3521475493907928,0.3775177597999573,0.3545773923397064,0.4058045148849487,23.14108676646792,16.35542359879121,17.588048772162377,17.528552227743592,17.961893813745924,18.72428599931113,46.38347232871068,0.1122149650759731,-0.075238289,0.003337482,0.048676413,0.014028707,-0.004552375
335,Sexx Laws,Beck,Denmark,3703651,Other,Denmark,Copenhagen,55.68,12.57,-134.9641876,95.63509368896484,-3.1243999,34.21146774291992,16.09280776977539,18.494815826416016,-5.976451874,10.284695625305176,1.3731236457824707,5.818139553070068,-2.879549026,4.995092391967773,-5.543515682,0.7626214027404785,-2.274576902,-1.783366799,-6.17443037,0.2597943246364593,-3.311775923,0.6215200424194336,0.3662422597408294,0.3855796158313751,0.3673244714736938,0.3173068463802337,0.3737984299659729,0.3438756167888641,0.4255363047122955,0.3333033323287964,0.297659158706665,0.3598341047763824,0.3550634682178497,0.4273037314414978,19.5280046254052,15.889920645352015,18.641965878819217,18.57627470870803,19.776503795549228,17.322761364101243,49.77835146126987,0.1038993900017538,-0.087505705,0.0219394614453805,-0.021310468,-0.0054318,-0.007922648
336,Wrecking Ball,Mother Mother,Canada,1496812,Other,Canada,Ottawa,45.45,-75.7,-187.2387543,110.40531158447266,6.442431449890137,16.070796966552734,-5.166624069,-2.630507946,2.5975804328918457,-12.45615387,-2.615884542,3.192260742,-9.765846252,-0.616364956,-3.793578863,0.9828633666038512,0.7448829412460327,2.4788193702697754,-0.860932469,1.059001326560974,-1.271053791,0.2975792288780212,0.3009014129638672,0.3384782075881958,0.2440130114555359,0.2610262930393219,0.2402666211128235,0.3452912867069244,0.3248260915279388,0.3050009906291961,0.4110199213027954,0.3344539403915405,0.3668303489685058,0.2586380839347839,19.950495323993795,16.943556625324145,21.45829313,21.439516312376213,21.99707370027717,22.290399070046668,46.14580178481737,-0.077051702,0.005161692,-0.060603391,0.004032455,-0.003383715,-0.008546394
337,Lovers' Eyes,Mumford & Sons,United Kingdom,2436569,Other,United Kingdom,London,51.5,-0.12,-88.4757843,83.78538513183594,12.841001510620115,41.52501678466797,2.6823525428771973,13.677645683288574,0.1967100352048874,7.417368412017822,-3.54972291,7.726953983306885,1.4215468168258667,0.3626194298267364,-1.591562033,0.4488633275032043,-1.694710374,7.245573043823242,-0.338846624,1.6529295444488523,-2.209078789,0.2608490586280823,0.2815144658088684,0.2630671560764313,0.4044967293739319,0.3754715621471405,0.4522910416126251,0.4531915187835693,0.4257108867168426,0.6676690578460693,0.4082724153995514,0.3322183489799499,0.2651841342449188,0.3311428129673004,20.511736620386788,15.623913518716916,19.693787834171705,19.46234944958665,18.18549763639316,17.39184290529693,49.285906070228606,0.083279319,0.0480381272760039,0.036394372,0.0233134084640136,0.007992962,-0.016788841
338,Your Rocky Spine,Great Lake Swimmers,Canada,649211,Other,Canada,Ottawa,45.45,-75.7,-306.5210571,140.6606445,34.16441345214844,18.94969367980957,6.939786434173584,2.0480780601501465,-4.493021488,8.854717254638672,2.6003754138946533,-6.491186142,-5.380253792,-3.004923344,-2.480839968,-0.125889391,-2.088050604,1.6667513847351074,-5.817839622,-5.607671261,-6.534647465,-8.498939514,0.1312368214130401,0.1717361509799957,0.147385761141777,0.3331250548362732,0.449035108,0.2941284775733948,0.2446764409542083,0.2004893571138382,0.4226264953613281,0.1769362837076187,0.2041127234697342,0.3473580181598663,20.99416337308364,19.93502089829465,23.537694629391485,24.938145882965284,23.40463940789329,19.710889363623615,47.14675982190365,-0.022559832,-0.245216611,0.073235087,0.1847682272213059,-0.004023102,-0.030186828
